video_name,valgus_min,valgus_max,valgus_variation,torso_lateral_peak,symmetry_mean
149,1.0179826168403907,1.2104368014992888,0.06601260241188696,1.1420536041259766,1.6691263136474712
15,1.2613523165854905,3.5638936104440284,0.4847146536816218,3.4073257446289062,1.624693581999664
150,1.0015488237997083,1.2724718116573515,0.10050508262970421,0.7100296020507812,1.6171964172507658
151,0.7981544744811678,0.8749545291293298,0.027792344605016842,0.7424640655517578,1.788127483771139
152,0.8585427481099694,0.9545404860889309,0.03499751558670547,0.7911300659179688,1.8011178771563088
153,0.8822439617506845,0.9698541636616994,0.026533343438343033,0.9796810150146484,1.798068229804901
154,1.1950470652150431,3.074697088875424,0.42670084805009373,3.5890769958496094,1.5221009074080003
155,0.3164709907167269,5.319063733611931,0.7348264279712058,3.002643585205078,1.6790116310866205
156,0.9229390946577866,26.03128675988847,3.9034010437028113,3.1090641021728516,3.440678143816479
157,0.5725065291116949,6.309551776697453,0.9739674153100034,4.655933380126953,1.9145684641839067
158,1.498306010281721,2.5053829108065235,0.21417634943631234,4.343681335449219,1.5096352266580038
159,1.1579607002388201,2.6387218045186294,0.47996191602395355,3.6946678161621094,1.494376865902004
16,1.3848760926124197,2.0098185233680486,0.2110130661227173,2.2353172302246094,1.3655617703475278
160,1.1713500075199352,2.1063420905204637,0.21707806040963634,2.6487159729003906,1.5483048459779998
161,1.2281268708899677,1.5791765687991757,0.11218833602074238,1.792917251586914,1.5561513770252655
162,1.3493392798623116,1.8004818135829534,0.12755339169740573,2.132997512817383,1.6575466095225977
163,0.20838868679003905,2.1577578008063063,0.34406522871266415,7.741031646728516,1.849907523266236
164,0.8720265364814409,3.2676886612968987,0.5200063251920153,3.568248748779297,1.9950984618999967
165,0.01479084226061708,5.069572194734272,0.8642831819636437,3.2527828216552734,3.1001871447884475
166,1.19613556250548,2.20688337668247,0.34265554353286287,1.4879226684570312,1.4155668954209597
167,1.2189593141560788,2.376198917947701,0.40339299902726355,1.8491935729980469,1.4484269503482503
168,1.3086882171479732,2.1751655497670206,0.307037575181598,1.3724327087402344,1.4312508249371185
169,1.3293079383698259,1.8248082417509175,0.17633215059580737,1.3827037811279297,1.5688039184875173
17,1.4544436949084272,2.0027810561191925,0.18407751966142755,1.4733695983886719,1.3941232032056896
170,1.2567519159152725,1.8929273463883396,0.21601132010341573,2.1192359924316406,1.511287940514682
171,1.2941262959891489,1.726915476004094,0.15621943242336916,1.8452262878417969,1.4923029328892272
172,1.2818753985059812,2.652352444239202,0.3966597411945877,1.077880859375,1.6314896775636445
173,1.3164261364191396,2.8083680945614162,0.35991123813552717,1.0655784606933594,1.612411010648507
174,1.290315522514173,2.104096795439498,0.26822383747530837,1.4622974395751953,1.4908990507466915
175,1.0507925908065125,1.7563622054591053,0.20034663685625892,2.1571922302246094,1.5421764830115527
176,1.069661083506667,1.7898229624520317,0.22105275137295505,1.2647819519042969,1.593256567731928
177,1.0406049322958881,1.9246002642538362,0.23756408933391007,1.5148162841796875,1.5624555154631758
178,1.1032923257772003,14.690053250859728,2.2251694953938443,3.469257354736328,2.614214618962162
179,1.1541261872080084,4.574485839972293,0.8033169185034666,2.202157974243164,2.4619610229686617
18,1.3085827537938879,1.5698209137481112,0.08933105552861338,1.6127300262451172,1.5152625101267498
180,0.7954559527697503,3.163668010662966,0.6848779606789398,5.389499664306641,1.741821578703691
181,1.0737525118502715,2.1756589692575865,0.37998172528824,2.3085403442382812,1.6045168393305362
182,1.1552603124599317,3.7103003762821936,0.6787718319463787,2.484588623046875,1.952050137518986
183,0.7311395614125874,11.570388188938777,2.493226123420763,1.8030548095703125,2.6889374330954814
185,1.3435666919819695,2.3504588993541407,0.2563375257538317,4.777717590332031,1.6303534303507599
187,1.5728200258023246,2.172133776227483,0.16082531592662064,29.843730926513672,1.394841874853973
188,1.519334307818562,2.6216658088250044,0.2729393067906586,15.675859451293945,1.5507956079066978
19,1.3853162832997001,1.9892261981953796,0.21498128476938466,2.6473236083984375,1.3668640208747826
191,1.6000637574638994,2.6520060451038807,0.3149393593526977,5.153560638427734,1.5862584723874782
192,1.4486519469054875,2.9432959617734253,0.38856623894441583,2.7392005920410156,1.6052576363222615
193,1.7429263962212886,2.991814342423318,0.3783033922510513,4.724464416503906,1.4765675757539074
197,1.1099217004395627,2.209951649635034,0.30465749779847945,10.049705505371094,1.426814316442289
198,1.4639382562557952,2.293097353325899,0.23425212246835608,6.421356201171875,1.6287127258432295
2,1.4769390554161477,3.224194810744984,0.4019787714616174,2.7897071838378906,1.4655726413335344
20,1.2852357276999593,1.6053904148501288,0.11955260127827246,2.5905323028564453,1.4918445254208146
201,1.3639277462743298,2.484207027408779,0.26848977441812494,20.629196166992188,1.6327458588606194
202,1.7391772429951078,2.540172677139374,0.22249965423491855,4.547929763793945,1.5575102814172093
203,1.612811731184056,2.528386375303089,0.24282915624218315,5.885381698608398,1.4500830380348917
204,1.6813208555156587,2.5264229769295174,0.20947750071712962,5.000333786010742,1.473381137671746
205,0.10464607825770585,13.23471396876154,1.9760809430992732,54.05923843383789,1.0392477497139239
207,1.3284846685825278,2.876780205618271,0.3914287832006598,10.562248229980469,1.6168936122971826
21,1.3476409373860536,1.6256654890801272,0.10211296126455706,2.4349498748779297,1.4899567296343508
211,1.3806601453450513,2.6305427855123606,0.22571404490990682,46.86025619506836,1.122674046845655
213,1.3877311026778636,2.000972468692186,0.15432796862259499,30.534791946411133,1.3026691739199865
214,1.3024815868558859,2.541315875800726,0.3959539323223606,21.656417846679688,1.5383515918209696
215,0.9999021731998149,1.8669965051149155,0.29531051245204065,30.510454177856445,1.5799782817966495
217,1.5140571130499592,2.6032688423764236,0.32758592666199055,29.674415588378906,1.4529394201950676
218,1.1827933439342697,1.7456000294826401,0.15135472605987477,13.553228378295898,1.6187307844285133
219,1.3660241156531152,1.8188308243278546,0.1451778132486112,28.659849166870117,1.4475604189407554
22,1.1382883671376367,1.9262282567567584,0.2611214667376349,3.1978893280029297,1.4833466932708859
220,1.1885467530077052,2.921091701013043,0.46823140254402984,28.47844123840332,1.3038742988453034
221,0.19001285026377135,2.624555364745852,0.8090522140938748,44.313621520996094,1.344465188025687
222,1.2743064775304291,2.525969827464275,0.26286207045764803,41.75358772277832,1.3319415966412003
223,1.9705595646627452,178.7344727451266,50.777831956528075,135.1763391494751,5.49533354514566
223,0.27219015993158685,36.518450463207564,6.291156273153791,140.51475048065186,6.3015390086215595
224,1.6334491398371278,4.278384014962398,0.815282816487707,13.762388229370117,1.5667619133646742
225,1.5214229003808113,2.480118642563845,0.24377105366893842,16.0843563079834,1.4680193029671
229,1.2264748826090113,3.014862714196619,0.5893191902877746,4.648647308349609,1.6409763602948582
23,1.1746100299211386,1.8652542495575568,0.2644809232927425,3.5236740112304688,1.4475621916024581
230,1.5954899274857852,2.3181493616294504,0.19806140074459333,29.91265296936035,1.3589856260671118
231,0.07805373082183376,18.376973746096823,3.7829504170181747,17.34731674194336,1.9633541522854905
232,0.8169169864824073,43.0576437456021,4.739305403064439,4.523096084594727,2.377702140118523
233,0.6384959103761192,2.317856908286012,0.4208047575085578,17.786293029785156,1.2378485841059943
235,1.5534444704477481,2.5821849095085785,0.29468472381826244,6.522274017333984,1.5589145372828206
236,0.25522101306779327,1.3185569439627842,0.2929231823453076,7.239999771118164,1.5064143796587122
237,1.3311652303917116,1.651676181287119,0.08769359049849722,16.36362075805664,1.4854394404612115
239,0.15349330840881123,2.4500266924749408,0.4969123075357178,14.120559692382812,1.6388083572682255
239,0.11288968066396225,2.6731717997153415,0.4695872157445643,8.79364013671875,1.7356473421721645
24,1.210716291784939,2.154651348755156,0.34596576607858776,3.7730789184570312,1.4619310413755537
240,1.5558903666197383,2.292013966176222,0.2162194710527309,0.6727313995361328,1.7216174866672658
241,1.62457721055775,2.1293884375833625,0.12800272156153655,2.034740447998047,1.5519512601591579
242,0.9042652304323161,1.6894841544396086,0.26539916868499736,46.754093170166016,1.3380425534548555
243,0.20052112859170626,89.77767913469386,24.499653681649722,73.64706993103027,6.2611756216927965
245,1.0784486983734656,1.7630545480454713,0.1973220215045196,9.283065795898438,1.6103383759958467
246,1.3854542110537666,1.7691734886517931,0.12756220714299252,16.093902587890625,1.5577707409308437
247,1.639262557449934,2.137767112471361,0.16545059273429108,7.872200012207031,1.5209498404043578
248,0.9832113540567059,1.7745333591586931,0.2960968076173882,2.944498062133789,1.7764334778605666
249,1.3213786723738532,1.9279676628342615,0.191386548888641,21.139020919799805,1.599099261468356
25,0.9776953707633291,1.3466531008670815,0.10843356404834102,1.7566490173339844,1.5138687469195595
250,1.6489002655986056,2.696428724908368,0.23439244732493297,7.82231330871582,1.5832868361901802
251,1.470629202669847,2.6287347190084995,0.30099420629966517,4.022350311279297,1.6004747966481578
252,1.7089057644976626,2.703945408870844,0.2408693328996819,22.87982940673828,1.5158294058657986
253,1.4409826443786473,2.4377673232181447,0.3162985415133325,3.4574031829833984,1.5600123113268007
254,0.22800797485606217,3.1655934233836476,0.5879225044371414,4.512758255004883,1.6029343496213206
255,0.3759563218907104,7.430731114354295,0.9932760884697616,14.441556930541992,2.235115621329978
256,1.3674246851881056,2.568109902753547,0.2703040191835636,8.161201477050781,1.574533969465097
258,0.4731731084833281,2.372621556791084,0.5570716789007013,1.5712356567382812,1.6423908815067125
259,1.3029879227172365,3.966753876737466,0.44490869845335274,1.6227531433105469,1.431101401232498
26,1.0783214361218818,1.5748698121082172,0.13019793993693704,2.1567630767822266,1.5379366420837464
261,1.4061258131844265,2.426585819593437,0.38829327786577666,3.181180953979492,1.3835532311479102
262,1.28680024701561,1.9636534603395563,0.24196416882643612,0.9992790222167969,1.512885114237369
263,1.4244214517065505,2.461785057386364,0.3740050406653237,2.7926254272460938,1.448726344534031
266,1.4186378432221665,2.3464031728186843,0.37632288589791235,0.9704685211181641,1.4325165162510967
267,1.3673118450390804,2.41213320304931,0.3808841428296279,2.3453330993652344,1.43357108739831
268,1.3555969177408167,10.872850028338192,1.8293053984487704,5.518274307250977,1.9044100848024506
27,1.082216178583998,1.534519332424879,0.117525187427418,1.9815540313720703,1.500865209180277
270,1.6763078914582437,2.735438643364276,0.356576234601842,3.4510135650634766,1.4728378323015692
272,1.6131155146961307,2.6654429571144678,0.3938242155840878,3.1280136108398438,1.4615981909503535
273,1.754422695390281,2.6822537385502465,0.3248301160264439,3.894519805908203,1.4668630082876863
274,1.3670672235830248,2.0875176015020815,0.23772250320978394,1.6345977783203125,1.4917475036001797
275,1.4044955040698412,2.0255441294411543,0.18902638362528673,2.279186248779297,1.5375560484622413
276,1.4563058808864473,2.280174947117297,0.21199724501173764,1.5076541900634766,1.5414027376608375
277,1.4779901365363408,34.906999020848644,6.027542110535223,2.491016387939453,2.5080650483477283
278,1.460436926806599,20.650072235856033,3.4643289134150503,4.344167709350586,2.2738321954853338
28,1.12092842851532,2.37877267754414,0.45780256098454747,1.151895523071289,1.3742927871569164
29,1.1601845075395067,2.273130792988622,0.41971552854403277,2.3955345153808594,1.3816821304060072
3,1.4340659827661342,2.3951830767500644,0.4015876667575288,1.4003562927246094,1.5341033681212886
30,1.1150960817726496,2.3788847978231487,0.4707816860849875,1.6232967376708984,1.3900317805815003
31,0.9945046617317751,1.8876249332662387,0.30654063186090985,3.181171417236328,1.4227018061023777
32,1.0343977818034873,1.8883747994912965,0.29801645557092593,2.3509693145751953,1.4518244934536964
33,1.2365044733271098,1.8740594774665464,0.2062294502973551,5.296449661254883,1.4478370468257022
34,1.3719862573120414,1.9881852419480477,0.23158442333902785,0.5526828765869141,1.3227268363968645
35,1.3482201869834927,2.1218373377421993,0.2730174794550453,1.8304634094238281,1.3979415441040965
36,1.395250770438951,2.0800000900489524,0.24053174777848035,0.9998607635498047,1.3484801979290781
37,1.27433152413948,1.900404515248078,0.21147321432001032,1.3168144226074219,1.525578712641235
38,1.3125312909484361,1.9775100971563218,0.22094370125202592,3.2306861877441406,1.4109778864283538
39,1.3272113796926595,1.8804290642557504,0.2093282484246386,1.5749359130859375,1.5329908069244993
4,1.4258084143137817,2.4772448668138107,0.4178760299157881,1.1337852478027344,1.5434620205627096
40,1.46627301438224,2.390869736780033,0.3081021237710222,1.753997802734375,1.4731669387505917
41,1.5630915815023658,2.3949998281240292,0.2928196877861802,1.168069839477539,1.4830858278565784
42,1.2984498497275905,2.194317613420243,0.31922980450076954,1.2887954711914062,1.4635870217511775
43,1.442831137901884,2.371716730577788,0.29839552850409784,2.750844955444336,1.4484725917873575
44,1.2712811993602753,2.1916467134524655,0.3326908930487804,2.1373367309570312,1.4431028940904516
45,1.2437884319667272,2.3765811962312826,0.35653508981866266,1.5150833129882812,1.454384839763541
46,1.627072697496925,2.773551083341777,0.4410910498140719,1.26312255859375,1.46673142765797
47,1.6274169346129688,2.8243970079308443,0.4400903640138166,0.9841728210449219,1.420915832379685
48,1.566900873811767,2.7302885137968897,0.4307314325445227,1.4270210266113281,1.4525072436459951
49,1.4051085708317947,2.48277465248001,0.37227805006904024,1.3479328155517578,1.5473620312977638
51,1.4376386301315536,2.4017308246439577,0.3590304752933319,1.2243270874023438,1.5921594161399435
52,1.2676151791986634,1.735856962319325,0.1128850772197725,1.4389228820800781,1.4603982308943917
53,1.181678653342408,1.6326794046408701,0.1617490433705587,1.3932991027832031,1.4710249966556599
54,1.259947435388138,1.8024355789199438,0.16019532974204942,1.0706329345703125,1.5148342672879636
55,1.0153135294346893,1.1495700262715396,0.04622479541012433,1.5501785278320312,1.7342509756611384
56,1.1741437892153836,1.2921577121540064,0.037469241192269916,1.4344120025634766,1.6956131047135
57,1.1072792926211217,1.245022763421159,0.039219061692722754,1.5588760375976562,1.706694266401936
58,1.350115766224465,1.86992261413122,0.20817508553220151,1.89208984375,1.2793394016574213
59,1.3534498983627619,1.9845639014219256,0.16971416693209382,1.749410629272461,1.2965674234872875
6,1.3490796810093828,1.7680111153313884,0.1309250226548944,1.3105201721191406,1.4075048614794392
60,1.3908012055225223,1.980657802512908,0.1713671144437062,1.7846870422363281,1.2856962395555809
62,1.3309329092134263,1.7693670805882127,0.1537170640990962,1.5717697143554688,1.4192756753707374
63,1.3183652117997966,1.8570923051791997,0.19313126300690836,1.3842296600341797,1.4161388083732553
64,1.6380645560882303,2.5970458638461995,0.273742596672059,2.546377182006836,1.4758310875480418
65,1.6375239977188634,2.556715234727388,0.3059131536582299,2.5742149353027344,1.4648605984040455
66,1.61419395583577,2.53837474347342,0.2872635929917827,3.5742855072021484,1.4749064865892834
67,1.5139391253784598,3.1706567063031827,0.4759235130386923,2.2332763671875,1.5890453099161714
68,1.3660260132177944,3.089613687791324,0.5061336841220752,2.606487274169922,1.5845944098137499
69,1.3637737503715954,3.0689945227859856,0.5388311766384952,2.632884979248047,1.5307335371138098
7,1.3085241364606983,1.657012015446889,0.10991859125552544,1.3109207153320312,1.4300515817971748
70,1.1995702190394235,1.5741858766593944,0.12267124995826235,2.541046142578125,1.484883333267429
71,1.199400363490994,1.6744793004602931,0.14534268139998574,2.699880599975586,1.515995339507345
73,0.8688373827857205,1.1672068760774905,0.08408908545784141,2.0317649841308594,1.5713312642220338
74,0.9834973576194485,1.1992485139524671,0.05337011855690992,3.028564453125,1.6028085126555416
75,0.9242138430943551,1.4076830270122251,0.13721656199166563,3.254423141479492,1.6678633022667815
76,1.4158022294643915,2.8268576270476236,0.4737013469926843,2.1773910522460938,1.5065590090545555
78,1.360317404583805,2.8022970556010076,0.48096353832678507,1.775655746459961,1.5164302846605253
8,1.3358385835106052,1.9510464387108333,0.215968850278591,1.2455177307128906,1.534540873313357
80,1.309165293183381,2.8135464821785368,0.502353766730793,1.953582763671875,1.5151548606913408
81,1.2830747085535774,2.779906431305472,0.5136867515503409,1.5643596649169922,1.5133211835758287
82,1.1649162092943968,1.4929863963316252,0.07670722043837688,3.250913619995117,1.5008646218410318
83,1.2078025041403173,1.4385839016053656,0.05097754390980482,2.7221298217773438,1.4541675156705502
84,1.2126811688449866,1.498365777197809,0.058869631261715356,2.9787731170654297,1.496761327215784
85,0.9748692820239696,1.1402163000601702,0.0438661635574123,4.240570068359375,1.556117928363474
89,1.178321886799257,2.486180206909962,0.4142700921099666,3.0657291412353516,1.3209345874412255
9,1.3406219998481435,1.99400908319522,0.21017764558726967,1.3600921630859375,1.5100093551291702
90,1.2422780300749303,3.29005258004956,0.5564666588865457,3.488435745239258,1.3659055481996476
91,1.4582320910554294,3.185039791962976,0.4681788296228852,3.4912967681884766,1.3428875186387295
92,1.4858272601295794,2.5342696354795726,0.33774907025410855,1.8088245391845703,1.3445709251329852
95,1.6264232595641956,2.6300324939888835,0.3232359263100635,4.4054412841796875,1.495796452536052
96,1.5958658371422598,2.6288177538855653,0.3426622683863194,2.768096923828125,1.5407084948612215
97,0.09511096123703162,73.41049068963372,11.653478694131637,3.595256805419922,2.3130509218581956
98,0.39268780393101765,8.066433542631293,1.4952819390688976,3.2470226287841797,1.7730545279792824
99,1.3282102372673272,4.7471676833883425,0.7353902065957821,3.564901351928711,1.618326395801563
