video_name,hip_min,hip_max,hip_rom,knee_min,knee_max,knee_rom,torso_peak,descent_time,ascent_time,rep_duration,hip_peak_velocity,knee_peak_velocity,hip_peak_acceleration,torso_stability,hip_stability,torso_angle_bottom,hip_knee_rom_ratio
1,79.24444919094384,178.3102047621373,98.52022478467038,70.90150695158853,174.9362583624973,104.03475141090878,156.1637761442668,1.266666666666667,0.033333333333333215,1.3000000000000003,155.40256281309686,128.32549583511923,1017.7753552947539,2.647248263611652,35.44452383948001,156.6977021413848,0.9469934084674174
10,79.10555944445653,177.01150458987672,97.90594514542019,60.27484639759012,176.99291864243557,116.71807224484544,153.08824191577423,1.9666666666666666,0.0,1.9666666666666666,124.57928130860141,159.09850984262476,955.4120023028528,1.7236347753230552,33.85350647641557,156.04905375262032,0.8388242062567115
100,77.83376529797644,179.6056586428935,101.77189334491706,77.79582934993711,178.4957582280514,100.69992887811428,156.14612081792967,1.666666666666667,0.0,1.666666666666667,127.26807505302747,109.34782497143426,619.1089969723164,2.48339656035655,37.182477427952634,156.74546908464004,1.0106451262488492
101,77.44813094616234,178.51567490454045,101.0265227834596,77.05406587988668,179.40325036121317,102.34918448132649,153.39954149407333,1.7333333333333334,0.0,1.7333333333333334,125.41793088498056,116.5636108117662,639.2928768550433,2.79340855644827,36.550689930466916,156.23604959874675,0.9870769592191019
102,83.44924258779555,179.8278752142409,96.37863262644534,83.94046856464126,175.74165208627184,91.80118352163058,154.70921687576788,1.9666666666666666,0.0,1.9666666666666666,130.59019936874665,103.06356953959033,586.5319602855493,2.717699647928035,36.53072648913295,157.3626523416927,1.0498626257239219
103,117.12859910602384,177.95722300277535,60.74529623735987,82.92130368130174,175.3307797001063,92.40947601880455,168.66614605475576,1.0333333333333334,0.033333333333333215,1.0666666666666667,112.77887603674355,136.16837262313854,922.5512311542077,2.4638093222336868,20.742648345862737,172.13491749000514,0.6573492048331656
104,114.01069243244797,176.67274604268067,60.75129589644513,77.67515687232006,174.0658162580262,96.39065938570613,169.8754400433482,1.0666666666666667,0.0,1.0666666666666667,98.06020561548823,136.87045498876589,1938.577181197353,1.3914544544809426,20.89890452606516,169.8754400433482,0.6302612271079948
105,102.16937595525587,178.93926076888658,76.6163960368321,75.73772396937495,178.20250082469124,102.46477685531629,165.58561990770966,1.4,0.0,1.4,109.20069287618541,148.20904169267888,896.8671624028457,2.432556074364546,26.882194131031603,165.92205626836082,0.7477339788411685
106,98.98964454119253,177.734189047905,78.74454450671247,82.96409082772342,175.9258162051841,92.96172537746068,172.511700998688,1.1666666666666667,0.0,1.1666666666666667,105.42727319564871,114.42521148033595,640.3103253163498,1.7359662601132124,26.512149905821776,173.61608791922424,0.8470641367715038
107,92.30673759989666,178.73765906654955,85.92852803636585,79.56955382681306,174.96849268733905,95.39893886052599,172.94319899239534,1.0999999999999999,0.0,1.0999999999999999,144.83175941348807,147.92876210899297,966.9530418486438,1.6044225254828082,30.73680665449434,172.94319899239534,0.9007283326417888
108,88.9127768714716,176.67762340745156,87.76484653597996,77.4554041316609,174.55687244206536,97.10146831040446,168.93077345765198,1.5666666666666664,0.0,1.5666666666666664,109.02857113004099,104.55420655094537,904.884727073331,1.4648752076092475,28.621595472674173,168.93077345765198,0.9038467405207011
109,93.9110746235432,176.52730250657027,82.57390664971835,94.0084481738439,178.06096660827544,84.05251843443153,169.0080259411504,1.1,0.033333333333333215,1.1333333333333333,125.37022425432956,130.18041340036365,1201.2331901222233,2.99953051403211,28.9598355736566,175.74061439808574,0.9824084656276528
11,84.75718245387773,179.06491336964135,93.9894446570211,77.24595515619436,177.43113958201607,100.18518442582172,152.32796737173146,1.4,0.0,1.4,146.12399618627936,179.92649693522398,1134.0965225862933,2.7150929672596735,33.98889808575592,152.32796737173146,0.9381571163194781
110,93.16109411132902,177.06306639034563,83.9019722790166,91.26652078821886,177.8877997796127,86.62127899139384,171.51020662884304,1.0999999999999999,0.0,1.0999999999999999,176.1389792906164,163.70486716160093,1218.246496653249,1.675288629714812,29.605955200286722,175.84633794691337,0.9686069322382744
111,92.9721536662961,177.05912499405284,84.08697132775674,95.22318539257141,176.95579768841918,81.73261229584777,167.20833144145703,1.0333333333333334,0.0,1.0333333333333334,151.0513497919044,144.8937873721866,963.7711086506721,4.042388318058087,29.166864467139302,177.43345300079125,1.0288056130468617
112,100.05108203891957,177.54726448698233,76.78600602196191,102.90527435330782,178.71112172330047,75.80584736999265,166.30460550889177,1.0333333333333334,0.0,1.0333333333333334,118.98303308161118,123.95011958579816,890.2944695805137,1.0328793895280857,27.067345377620075,167.00775123657644,1.0129298421301918
113,105.90807985235509,176.04866846687514,68.9593144581358,107.6624112049681,176.68409326532375,69.02168206035566,160.0761166610033,0.9333333333333333,0.033333333333333215,0.9666666666666666,145.85224803669095,148.76801180849301,1629.171736259388,2.4077320876251878,25.046375470226092,161.26840008003006,0.999096391170796
114,85.18103774157585,176.4179465108133,91.16110102936061,56.797397762580225,166.70199692427425,109.90459916169402,173.0953369719295,1.5333333333333337,0.0,1.5333333333333337,121.49005934028953,126.53338650059356,1070.6936826429032,1.2823356911128618,30.426015558409993,175.1079992654517,0.8294566459933654
115,81.44037511232769,175.82085354171898,94.38047842939129,54.875558679227964,168.7597174679128,113.88415878868483,174.0821552765531,1.4333333333333331,0.0,1.4333333333333331,126.20752255454167,140.79554931653095,1235.326275601149,1.3036290941368724,31.855341738138137,174.0821552765531,0.8287410523510631
116,82.42248502108086,177.72819333730345,94.9713221024542,54.97239661526713,168.63209748145292,113.65970086618579,171.99146156505407,1.7,0.0,1.7,95.50190147168328,110.43115417613143,889.3404460042644,2.416192965064205,31.67848891963131,177.34657189942646,0.8355760268865225
117,71.41171218768218,177.62632031880105,105.67000345884347,58.774353821310676,172.5599994297309,113.78564560842023,170.17181000692784,1.2333333333333334,0.0,1.2333333333333334,177.57474734245878,155.86019937535193,988.799457363032,1.6589070356207818,37.029449610898226,170.74247707398712,0.9286760378705253
118,74.20222721435509,176.1610561058481,101.95882889149301,60.94942590469083,167.88041330236257,106.93098739767174,173.62198531548597,1.4000000000000001,0.0,1.4000000000000001,126.05374660758788,116.73693161779866,630.1913449756477,0.8449503241935428,34.22710748655558,174.03373986341884,0.9535012293378653
119,71.58196869657525,176.4879436346062,104.90597493803097,59.874386702056775,172.8683596301054,112.99397292804863,172.59273799442497,1.2666666666666666,0.0,1.2666666666666666,163.51115070041166,138.1231651195273,1104.93891260435,1.369906288519597,36.30125161571281,172.59273799442497,0.9284209705274382
12,84.07932457893557,178.98403315649637,94.63426281997293,77.12784074243736,178.27142138506704,101.14358064262969,151.8873597873125,1.3,0.033333333333333215,1.3333333333333333,142.88742109725501,174.01853402131056,937.0247553565979,3.5992436609889236,33.605263144751625,152.24879046844592,0.935642789023864
120,84.3559007437865,176.30823702804395,91.8641152898887,57.95789200136356,172.6293695944048,114.67147759304125,168.2404762629982,1.0666666666666669,0.033333333333333215,1.1,175.25888311716776,176.1537061813994,855.5298027152276,1.3486716863655195,34.170326792788096,169.9529111455825,0.8011069222880275
121,80.51775686384354,177.1506514405348,96.01634708067657,52.21634557763036,177.0702498750243,124.85390429739394,167.18078087346439,0.9666666666666666,0.06666666666666687,1.0333333333333334,179.38853288283184,213.7867574229687,961.9014411900198,2.004117203747273,36.10780689510541,167.38245296404543,0.7690295858345146
122,91.16349673370844,176.90509876787002,85.74160203416157,61.95087150194976,164.89010186477427,102.9392303628245,167.3826825777607,1.2333333333333334,0.0,1.2333333333333334,128.55924027599474,146.10612162462354,837.3633418591276,1.73614781365108,30.034498252512375,173.52098795123345,0.8329341583283506
123,80.11865005738844,179.56532600435597,99.44667594696753,63.459452139995555,175.97185564725913,112.51240350726357,168.33352669236112,1.2666666666666666,0.0,1.2666666666666666,131.33469628056903,138.48697511679265,1033.0559991610833,1.0813486868719284,33.88184007872615,171.2590943536128,0.883872995004275
124,71.80319766298668,178.23555178557945,106.14247239044501,59.54044478708094,175.3953650603641,115.85492027328316,167.75238850593263,1.3666666666666667,0.0,1.3666666666666667,133.1764297686815,138.3380451898781,767.0304303920703,0.8451866401716427,36.78467320900311,167.75238850593263,0.9161671444242921
125,82.28621422972422,175.81831382208384,93.53209959235961,64.4583079704219,174.83104882941566,110.37274085899377,170.56396482036604,1.0333333333333334,0.0,1.0333333333333334,153.00896283937482,168.72899981102125,1240.886324884891,0.838809907776051,32.18992721819065,172.33474225399084,0.8474202780234558
126,71.38328476412606,176.02622165748772,104.64293689336166,51.834763319417014,170.5180687824638,118.68330546304679,153.87169072061644,1.1666666666666665,0.0,1.1666666666666665,160.0660738150009,173.81684534009807,990.1708185541288,2.4373120789345224,38.11766937283173,154.8289698036447,0.8816988674472367
127,64.24373738249936,179.83145812578186,115.49619150986877,58.072871154861595,178.68724208983969,120.6143709349781,152.9800700077578,2.0666666666666664,0.03333333333333366,2.1,105.91783648987908,102.52656037872379,604.8334282851523,2.7660799237367457,40.439382091636496,153.17234552111907,0.9575657498936487
128,80.10702297124878,179.93727352560413,99.81942651390342,51.8358459940439,176.88146227070183,125.04561627665794,156.94497140118895,2.2,0.0,2.2,85.43521300749505,145.3419194925614,695.2495538382865,3.131094012782695,36.52233058898131,167.5951541730005,0.7982640950386716
129,85.58044315070835,175.82298963010973,89.07310695493588,72.93270876059168,177.94504630317954,105.01233754258786,158.61479085900103,1.0666666666666669,0.0,1.0666666666666669,148.5982015526997,150.06112742531596,1551.8772270727043,3.5357703410834582,31.74011230589604,159.07543782948827,0.8482156305738511
13,83.9359166534024,179.0081678624672,94.69584540072276,74.58140373233738,177.6628135545152,103.08140982217782,152.4500301152653,1.6666666666666667,0.09999999999999964,1.7666666666666664,90.66679120102035,123.6365803666941,873.4094210008916,3.106328991671244,33.39785958805199,153.0647813126587,0.9186510413994944
130,80.82907884297134,178.15312493923633,97.324046096265,74.26088729711391,177.9188260098278,103.65793871271389,160.79354955500662,1.3666666666666667,0.0,1.3666666666666667,135.60130924676102,152.05487276415565,785.6245525567819,1.7043649414100461,29.684411677709342,164.2558935135244,0.9388962038604746
131,84.69499708079839,176.31384952981594,91.61885244901755,67.8993371606076,172.89188055105166,104.99254339044406,156.17285628883366,1.1333333333333333,0.0,1.1333333333333333,131.35687005379722,134.29286286554307,841.8708364080917,1.2076017670754222,31.19705668217186,158.87489495040955,0.8726224607749985
132,78.70863623967524,177.8972817169825,98.60955624911044,93.0038346581821,174.7674387316378,81.76360407345571,158.8285747964372,1.3333333333333333,0.0,1.3333333333333333,145.28697064614516,105.46838014522844,854.4257700456261,2.9310744098459063,33.83687065506484,162.56819317360325,1.2060323925360248
133,88.77020412338979,178.38889692867588,89.09054340251953,101.55497496815796,178.8011377716012,77.24616280344323,158.71666447531786,1.4,0.0,1.4,92.33397276705578,85.70062749713487,667.9261985259504,2.3602398277400263,30.29999604127231,165.27523596072143,1.1533329166897521
134,96.38120077342342,177.67881565682728,81.19984886244089,107.90608466702638,175.3601298868059,67.45404521977953,159.00610214442364,1.1,0.0,1.1,132.63350886354442,92.48760684960222,759.0356947835313,4.00240504027625,28.108505374334605,169.0073318111369,1.2037802535651403
135,78.67922538780363,179.4877048679831,100.56137711835595,55.55364181969372,175.518826113169,119.96518429347529,162.22722559013218,1.3666666666666667,0.03333333333333344,1.4000000000000001,142.87690746601757,191.5897874479899,1183.6720017875068,1.7273604662382798,37.46838228064046,165.0010444849512,0.8382546725731213
136,76.9614615241867,176.4643938468786,99.35897316185815,56.36884720871829,175.73512802178078,119.36628081306249,163.5087321491872,1.4000000000000001,0.033333333333333215,1.4333333333333333,150.75022996522978,202.2751814157761,969.2044063997635,2.395687921816357,37.03204425708629,170.0696150205959,0.8323872675992585
137,76.86851858850655,177.21362418253634,99.79376781702616,55.23995286903556,177.36251125372755,122.12255838469198,159.34330868990867,1.4,0.0,1.4,136.1858792437389,189.2968156214586,1119.9032390054465,2.542796192621464,35.492483090848296,166.30176715066722,0.817160795841749
138,76.77412481196933,176.46011467373648,99.68598986176715,68.3884529792684,179.03269732027707,110.64424434100867,151.84846077593573,1.4666666666666668,0.0,1.4666666666666668,167.30623619066398,178.713158647263,1172.593556738084,1.7731103300937923,36.93348878628018,152.87303443140718,0.9009595533372037
139,78.15979843935247,179.65083710897065,101.18036595045052,68.24467392964962,179.78559466198993,111.54092073234031,151.91282595660712,1.3333333333333333,0.0,1.3333333333333333,146.97582551766922,162.0333936297574,867.187947823424,2.5083761597852834,36.49304834116859,152.59570191243634,0.9071143072786189
14,121.34630536508006,178.3104323499839,56.484532938730325,64.95931596847939,171.56792000258878,106.60860403410939,156.33326091528878,1.0666666666666667,0.033333333333333215,1.0999999999999999,107.83787999248548,224.0384977455509,929.6648596522438,2.2523988809933706,20.44501144782783,164.40324186374352,0.52983089799044
140,83.55564832216669,176.27398412568266,92.45502419342174,72.811907790621,177.45706148783634,104.64515369721533,150.97749079270267,1.1333333333333333,0.0,1.1333333333333333,155.13182403574388,180.9317585078204,1308.2646755168391,2.3288218930219386,31.69621082562532,153.2748050733923,0.8835098429634413
141,74.70431010393622,176.7112806473633,102.00697054342709,41.59107947411584,172.78278989869233,131.19171042457648,143.2741047106812,0.8999999999999999,0.0,0.8999999999999999,174.84551484164828,228.90296518862064,1537.481037738026,3.893278135858197,36.23512427530028,149.93827965214842,0.7775412747936594
142,62.27000178672057,176.08766166763706,113.8176598809165,37.73947028250459,172.44034301731293,134.70087273480834,145.0469493520484,1.1333333333333333,0.0,1.1333333333333333,140.98385417896324,181.12553135344712,977.7960839324273,2.2297409536891606,38.3018950768361,151.07052862786654,0.8449660104283692
143,78.9769334991694,175.17729293386105,96.20035943469165,46.64789325737223,166.77410674603263,120.1262134886604,144.476666399416,1.0333333333333332,0.0,1.0333333333333332,149.33466188237387,177.5966382910212,1159.2548312368003,2.690965050957693,34.285458533348205,144.476666399416,0.8008273618226163
144,61.5879493023712,178.63723813243874,116.7472142316169,40.430532660091764,176.67322121710478,136.24268855701303,137.54577591288142,1.0333333333333332,0.0,1.0333333333333332,203.89376877460776,207.1242699028554,1375.4112335782095,5.889028766194345,40.122403567633654,137.55715918983134,0.8569062649248573
145,58.64196654597849,177.82241791694992,118.30048357458692,41.374804844251386,178.02238392126486,136.64757907701346,148.64937366756226,1.1333333333333333,0.0,1.1333333333333333,173.64684332951586,205.1212345421215,855.6157837002448,3.9275876868616173,41.565325167227385,148.64937366756226,0.8657342011319464
146,62.49816011149866,175.7989320966727,112.0093690345486,41.49773695137996,178.9215170909237,137.42378013954374,137.0781700969951,0.8333333333333339,0.0,0.8333333333333339,214.76394409941142,244.9947712551975,1621.681411149575,6.650450921616345,40.305142660119905,137.7310798553508,0.8150653992034416
147,76.63231897518213,175.77584699312476,99.14352801794263,53.073326599258955,171.69753686683413,118.62421026757517,160.58751010239743,1.9666666666666668,0.0,1.9666666666666668,103.9282214304623,114.06006851627687,810.8635545323795,3.507928681679383,33.129138181035785,160.8162059566107,0.8357781852332754
148,84.50059244534467,177.3106251904295,92.58804849952637,61.20548720690074,176.98088904438347,115.77540183748273,157.8754235339579,2.0666666666666664,0.0,2.0666666666666664,95.66790427050086,110.9573828560948,989.6271230306813,3.111881820183814,31.57598109981206,168.32888215421337,0.7997212381069827
149,76.99798893435714,174.36042328715783,97.36243435280069,54.9831244985557,174.87157301153468,119.88844851297898,157.0813340210311,1.9333333333333336,0.0,1.9333333333333336,90.13414686929228,131.937274371593,702.7138066286299,2.705174089995921,31.97019231487445,161.27474928435498,0.8121085454713496
15,127.27852013407718,178.66099178077118,50.05937483314372,74.69532611997843,175.43144511596364,100.73611899598521,155.42911819387626,1.1,0.033333333333333215,1.1333333333333333,88.34312147146649,160.47808551976448,1300.2542509371117,1.8686579936977785,18.317017893511714,158.39038927493257,0.49693570523799024
150,85.4685681106243,177.71511556984086,92.24654745921656,66.19701678646912,175.34078881597887,109.14377202950975,158.4475798899096,2.5666666666666664,0.0,2.5666666666666664,73.29890566379505,116.09258159440688,612.7415054342125,2.1636307549045637,29.65011225932621,160.3603573671702,0.8451837873909251
151,93.49028018914578,177.40246986061604,83.88378371695245,75.5086189211693,176.64643511064247,101.13781618947317,153.879097904389,1.9333333333333336,0.06666666666666643,2.0,73.82817888755366,92.5156696417179,529.6734484134478,4.3165623348631215,27.988298041804637,154.48445928482565,0.8294007726091542
152,93.69267848812416,177.85511016345896,84.12744951323741,76.25272831678288,176.50054346342088,100.247815146638,157.83390667920088,1.9666666666666668,0.033333333333333215,2.0,77.75689356859714,99.91395213625724,715.0325425012071,2.611370636493164,25.81753408257947,162.42946124291552,0.8391948348299134
153,77.34834736817591,177.07529782469499,99.72695045651908,46.48445372137523,170.42277427787894,123.93832055650371,164.18537271563267,1.4,0.0,1.4,148.924387001413,190.07875465603934,1315.3837185650164,2.6832284683750816,36.16497433236791,168.03446168746254,0.8046498387591394
154,76.79681827506978,176.85083044386695,99.52097988353019,44.91233077563929,175.83242910597193,130.92009833033262,165.97691368864855,1.2999999999999998,0.0,1.2999999999999998,135.29227918345984,165.31680650098085,1124.1416503414466,2.3517106153022955,36.40750062435069,165.97691368864855,0.7601657835014518
155,76.83471543688286,177.27954715803543,99.39981028467346,44.997530423167454,174.99960196286602,130.00207153969856,165.9650689763641,1.1,0.033333333333333215,1.1333333333333333,150.59261838140426,205.5483080380512,1185.9388595737914,2.54914053070356,35.97274633044744,168.1311576505517,0.7646017355171001
156,72.36761460683988,177.2981924117223,104.93057780488243,50.59239187616338,174.01607024382136,123.42367836765797,159.8386790383746,1.3666666666666667,0.0,1.3666666666666667,136.1020725745198,177.92063053273856,932.9848112277766,1.7584162299545207,36.56780555151029,165.64350565431482,0.8501656922113968
157,77.98831221361354,176.00294839034342,98.01463617672988,55.35938880827926,176.6005623802356,121.24117357195634,161.65636499828346,1.1333333333333333,0.0,1.1333333333333333,140.35229056783814,176.3765630968934,792.0048303703911,1.1742060837136818,33.52625066486419,163.92586567304056,0.8084269764192893
158,68.78507065562432,176.19743403202247,107.41236337639815,51.582554942647505,176.2992312177246,124.7166762750771,162.04093065134884,1.5666666666666669,0.0,1.5666666666666669,129.43629500627938,139.6950499962319,573.8297697150241,1.8060685826495635,36.27793932319879,168.5394906044566,0.8612510028589658
159,65.47566085350681,177.75180952857752,112.27614867507071,46.409714548255685,174.66499332165495,128.25527877339925,153.7283123195975,1.5333333333333332,0.0,1.5333333333333332,157.03569124349642,174.38616803143466,927.2691652190591,2.550944560825328,40.82354627067893,156.21135300511165,0.8754115142350445
16,126.29938510541194,177.61012889257063,51.310743787158685,71.56959289377986,168.624121628375,97.05452873459515,154.65619571525505,0.9999999999999998,0.0,0.9999999999999998,91.2484616631122,171.0772599353601,902.4525513304512,1.7289427217724076,17.937371974639543,155.36537614439743,0.5286795364160004
160,76.55082406022922,179.10664030198853,102.43932927404381,53.85643311229474,176.7367565324318,122.88032342013706,159.22884395820915,1.3666666666666667,0.0,1.3666666666666667,162.4795306891675,191.40616930215725,1596.0195380951736,1.221307785551012,38.62150773829049,159.22884395820915,0.8336511948308019
161,80.00729759108795,177.64031301521138,97.62253843115907,64.13543406976825,176.77493787765496,112.63950380788671,149.37615054933627,1.0333333333333332,0.03333333333333366,1.0666666666666669,141.5666006667749,170.88184423204783,777.439567542794,1.894508594101969,34.642823186035116,149.68419334377,0.866681175469122
162,79.94856567816788,177.78970258558815,97.76708364360294,65.78312890057418,176.83339156857747,111.05026266800328,147.8856438285009,1.1666666666666665,0.033333333333333215,1.1999999999999997,142.30365558711094,182.06757452692395,692.0467769808248,4.434303235142788,34.87330343509825,148.21116716799878,0.8803858758578743
164,85.2038599872033,177.3420759665703,92.13821597936699,76.36002134061343,175.18394421852452,98.82392287791109,166.66272503881254,1.1,0.0,1.1,137.63960064817738,150.96634467419216,724.770383213988,1.5141107514060712,31.018942054969916,171.84568800295858,0.9323472734516822
165,90.24583507126152,176.87694918318212,86.6311141119206,90.08791471581043,177.37690750392227,87.28899278811184,166.82990166789554,1.0,0.0,1.0,131.17284691991148,130.7133036698318,1004.0512812226898,1.03542605393491,29.564012123033155,171.1365486776404,0.9924632001396625
166,99.39863845152487,177.54385061499505,78.14132563635198,98.92540120751391,177.96825034853364,79.04284914101973,162.9988173486806,1.2333333333333334,0.0,1.2333333333333334,96.63172078777055,88.74829451216614,777.4675535918325,3.553695235297719,25.951146989677305,174.82375515900995,0.9885944838393436
167,102.693091774259,176.18620502880162,73.49311325454262,95.48942837191942,175.98874050645736,80.49931213453794,164.40787490248175,1.1,0.0,1.1,96.24469602833705,104.00414068993663,690.8023753537692,2.6382877106693607,24.141190219992875,172.08750888902935,0.9129657184989155
168,86.34659933280118,177.94122783460898,91.05504899509417,61.022876552713875,178.07136565640266,117.04848910368878,166.91042566364445,0.9666666666666667,0.0,0.9666666666666667,163.70667118834066,194.5649440841108,966.4091011877083,3.3642588769582016,32.60334104229328,174.13379923703624,0.7779258742631535
169,87.55183213865811,178.26473641687105,89.57540816828336,56.66491745342732,178.39425983428606,121.72934238085874,170.92566247650453,1.0,0.0,1.0,137.67564231469012,185.32810129523116,1025.67071147052,0.7062296081348783,31.943652715327843,170.92566247650453,0.7358571539158454
17,127.69942920272509,177.27249725185268,49.35056454655431,62.53027713238483,175.64957592595354,113.1192987935687,157.5015482783845,1.0333333333333332,0.0,1.0333333333333332,84.30392499503797,177.88815578682477,1005.6822662279818,1.6896227522095046,17.33542247464971,159.6113422785447,0.43627006741214014
