video_name,hip_rom,knee_rom,torso_stability,heel_instability,toe_instability,knee_min_angle,hip_min_angle,torso_lean_peak,torso_lean_mean,descent_frames,ascent_frames,descent_ascent_ratio,knee_over_toe_mean,knee_over_toe_max,hip_below_knee_frac
120,73.43468428211972,76.23880333376506,1.5791989129579076,1.0276997655019418,1.3374069218441025,58.02831948240596,84.39232787206558,14.716675269856689,12.252755015178597,32.0,34.0,0.9411764429065752,-0.696374630378672,-0.5111578572456758,0.0
121,80.82725564237005,95.10943870348568,1.998273208992806,0.9934871718566152,1.377591419145114,52.23098345745672,80.51872132854423,16.303685600025517,12.890225183818943,29.0,36.0,0.8055555331790131,-0.6845041169045782,-0.3866824263093725,0.0
122,42.822840942789256,40.397761655890434,1.8668852766352504,0.8844572644569157,0.8717424832105795,61.965446786765256,90.98379281867942,15.014460371257089,13.232816844813076,4.0,33.0,0.1212121175390267,-0.7072138608084474,-0.5463660860885846,0.0
123,62.50133525417573,63.61033323689945,1.2560122626942816,1.2475572840783975,1.950927172705868,63.8933382205248,80.26174006972906,22.34602849679472,16.833654503595014,34.0,39.0,0.8717948494411578,-0.6630091357637181,-0.4728268072009825,0.0
124,56.65868626170294,45.985266065350686,0.7628925960059242,1.4220744675835522,2.2083391486413477,59.38870265289664,71.61970918603572,24.590331702738126,18.924671055610823,39.0,52.0,0.7499999855769234,-0.6606558399858035,-0.5371836991009121,0.0555555555555555
125,68.69409652025722,69.87253355501873,0.9706605889825872,1.9092381989235545,1.4563454023318572,64.5466874320306,81.87661648144787,21.028633428532185,15.835932790215724,32.0,48.0,0.6666666527777781,-0.6764624556209932,-0.4911982148534913,0.0
126,46.90387664780224,49.32177316792138,0.9981981916244518,0.6489587392808995,0.9413686295604948,51.506738033187546,71.23813765227041,16.76164024406908,15.275740117092154,3.0,40.0,0.074999998125,-0.7709815962657541,-0.6500769075107983,0.3888888888888889
127,50.207188787608345,45.39544138159579,3.486168139026788,0.7093285440647656,0.5380909782777594,58.03145379745209,64.23044058090287,22.851233725413387,22.0796904809612,60.0,3.0,19.999993333335556,-0.6484766802464424,-0.5998258924821646,0.4166666666666667
128,61.31747749202923,72.16155499315451,1.934730770404541,0.9102480804844684,1.0096639971967394,52.14345816790826,80.5470209450237,11.57459134366694,10.628755041532782,7.0,32.0,0.2187499931640627,-0.7444781890274905,-0.3858869510290152,0.0
129,55.457850273627486,52.108258846672896,4.4450111158286525,0.922392234238767,0.8920061907616927,72.81632532066435,85.52412335720786,22.62046664073912,18.487704792248152,35.0,36.0,0.9722221952160502,-0.6045863419156483,-0.3849971854440038,0.0
130,55.28385855100095,59.499202093244136,2.401309614465194,0.9045007874907988,0.5560478295431814,74.25069224301627,80.81624778990584,21.18275131361221,19.15512393106688,39.0,33.0,1.1818181460055108,-0.5321011524637389,-0.3280229308223302,0.0
131,44.7040836746698,50.68944079592565,1.2065184369018958,1.1490635907343505,1.3897287008651549,67.88004863012802,84.68556273340236,20.5532928789308,19.383128110797724,2.0,39.0,0.0512820499671269,-0.6118464133782037,-0.4338761405996419,0.0
132,66.85587206869769,45.648002245665154,2.1925975483070506,0.558949917236569,0.5411157397802729,92.88434600204586,78.69912120140407,38.04955085894672,30.60758708351872,36.0,41.0,0.8780487590719815,-0.3874454965200476,-0.2332827001228819,0.0
133,48.31329757924327,35.48046618916155,1.943241225647676,0.4974009424129837,0.6137518204444122,101.66433803581438,88.62553741428634,36.59701631997718,30.2214178551966,40.0,31.0,1.2903225390218536,-0.3596609754712576,-0.2225223446462644,0.0
134,56.04242402801447,35.3929528431527,4.595220663118496,0.5287494063463829,0.8597578043635492,107.84289401367388,95.99060674050416,32.85365905283195,25.16589105409465,32.0,35.0,0.9142856881632662,-0.3347222710836561,-0.1789422012723512,0.0
135,33.521882738421496,36.2417665055637,3.006659304385726,0.7906051001149138,0.9627051043299788,55.487814625904406,78.59284137760561,13.888306207509828,12.894411686951903,3.0,43.0,0.0697674402379665,-0.8033139580182053,-0.6390990600856726,0.0
136,48.14953852130333,48.03215328497725,3.2041458289605647,0.7457505220212963,1.3128385129430948,56.37385553687636,77.01512348045574,15.824057674493227,14.499190073060335,40.0,38.0,1.0526315512465385,-0.7965547866227313,-0.5635036651163116,0.0
137,39.81604803779607,43.1464961469631,2.4145428162654907,0.4592066796444332,1.266341260310029,55.19409284078033,76.81852903905803,15.959174870827304,15.09836247012494,45.0,2.0,22.499988750005624,-0.8307094160546273,-0.6987349482769797,0.0
138,51.524769465120855,53.80137218066567,1.7136514732411114,0.94707634251341,0.4838503933356594,68.52775038731613,76.8744872890479,19.496841615062056,17.436655292082587,40.0,38.0,1.0526315512465385,-0.5882826723901293,-0.351500046539443,0.0
139,60.95776607387354,64.27607946995624,2.9622702539765013,0.8457263978465857,0.7822041356999686,68.25444372847625,78.14426283205425,20.751783551517104,18.262401442030217,34.0,37.0,0.9189188940832732,-0.6248824409376945,-0.4447944312880398,0.0
140,53.66667519786671,59.987636141568856,1.762428911351279,0.8862148977784895,0.4850221723254587,72.811907790621,83.55564832216669,20.372744239724664,18.20972622260896,36.0,36.0,0.999999972222223,-0.5887414951295507,-0.3287799134849919,0.0
141,81.4725670448902,103.1906871056344,2.6665325515078258,0.7537090167340434,1.4604516151742004,41.684685506561976,74.49830964499004,14.453168236709176,10.583244787536584,31.0,30.0,1.03333329888889,-0.6861020151831796,-0.4263748011094694,0.3055555555555556
142,71.29138315410584,73.17957514241493,1.2564100335917354,0.9099806007183722,2.3152670009828507,37.75580993680978,61.66409484868505,17.448242387498784,10.777033310751689,39.0,30.0,1.299999956666668,-0.6911750447272134,-0.5141600249228011,0.4166666666666667
143,54.969888328703775,63.63353514160264,2.872820593375077,0.6601558028022293,1.6762615385127733,46.701853372603615,79.05434461196239,11.178409270173928,7.428495567517053,42.0,38.0,1.105263128808865,-0.7216509939019321,-0.5677752534809218,0.3611111111111111
144,95.50362001981404,107.6853620017641,6.007290598042324,1.1394138826265965,1.042295206786409,40.4475239946392,61.35650724852506,22.385851215820725,15.685952371932558,30.0,30.0,0.9999999666666678,-0.6366067914825808,-0.3911236536071367,0.25
145,85.05317196859056,87.41051251838182,3.9260034086459377,0.9028728848670796,1.0113245099282435,41.39561932896858,58.381279163359686,19.00567616175996,13.497725458153472,29.0,30.0,0.9666666344444454,-0.6774664010916858,-0.5535205593737398,0.3888888888888889
146,100.27669974256696,114.26564762799566,5.415595811812282,1.6216281932208605,1.1394364116697109,41.510159529152645,62.5574349087746,20.90455214318997,15.721252194380636,2.0,22.0,0.0909090867768596,-0.5965608998918344,-0.1955187887513725,0.2222222222222222
147,23.02843598736672,25.234384133006365,2.575107441720417,1.0874658252110865,2.200764738610003,53.05336881702004,76.46290773538504,18.61503913582796,13.732409668238573,60.0,42.0,1.428571394557824,-0.7188295627701845,-0.6870284598786872,0.2777777777777778
148,24.735345033931992,31.3142029746745,2.438988228156295,1.0532522403356006,1.1677011885360733,61.06904596565128,84.16526133991982,20.291272407744916,15.69739416736588,60.0,40.0,1.4999999625000011,-0.7223285097891927,-0.5570972940028077,0.0
149,23.71282922632373,30.021736597243866,2.9688608726814008,0.7048822538462309,1.242567984758242,54.958344759197225,76.9503482959492,18.93336879357309,14.42149651720862,60.0,44.0,1.3636363326446288,-0.6951756577921614,-0.5950908967227654,0.1388888888888889
150,16.697046178461775,20.97874720820744,1.760843607508921,0.7956705868783298,0.2744744093709337,66.37714057561112,85.46456784765392,18.43170552954033,17.70692894389486,3.0,50.0,0.0599999988,-0.6926219174115935,-0.5774666638145795,0.0
151,16.194121215849307,19.03061135004444,5.300618963445942,0.3246480623837346,0.3533146490954665,75.53405214514362,93.48382331203754,18.51644676388312,17.55652090570798,60.0,2.0,29.9999850000075,-0.6742718107264796,-0.6240422296472456,0.0
152,15.241596391009068,16.236914446338602,1.7779448772920414,0.5292533296111662,0.4820729577307004,75.80864048721891,93.73501768965036,17.988191164471523,17.293799894368725,2.0,49.0,0.040816325697626,-0.6531030044903586,-0.5768076464563446,0.0
153,39.37869473791741,45.75077991713654,1.2625575478484854,0.548275377928377,1.740737744958968,46.53978918049826,77.35686418698907,14.38878914291873,10.384325139692484,7.0,48.0,0.1458333302951389,-0.8553887146920826,-0.6642162988464668,0.5
154,41.56892646184153,51.69434128742104,2.073265236026178,0.7006993208544138,1.498071022425393,44.77764813963266,76.73315460275029,15.28027619593083,10.59307881103216,4.0,36.0,0.1111111080246914,-0.829079809837563,-0.6214030039428596,0.4444444444444444
155,45.05366551350886,55.72311367864279,1.82068381836122,0.6882238950290597,1.9377871757789735,44.91098523065014,76.89749988538176,15.33036027794123,11.089843554756476,3.0,38.0,0.0789473663434903,-0.8140576112630706,-0.5961752254584747,0.4722222222222222
156,64.57132670803824,70.36869490444155,2.093348933315758,0.820744611927764,1.1713998314711478,50.49942511184724,72.15402530429944,22.39940767227809,19.560123385900063,44.0,3.0,14.666661777779408,-0.7589411451164266,-0.5528021023605849,0.0
157,60.39999345430931,67.66090416085781,1.0357157462747586,0.6531563869520536,1.1253024656121169,55.38816210664014,78.0378450175078,21.12869892232812,17.850412338521082,37.0,48.0,0.7708333172743059,-0.7367913063082381,-0.5395672333538383,0.0
158,63.823206424999455,59.437257662529575,2.2428756908087197,0.8080644883244537,1.0686994073486664,51.585680718581344,68.77207699681566,19.851742430783943,16.876966283781986,48.0,45.0,1.0666666429629637,-0.686073028805254,-0.5727968507006397,0.2222222222222222
159,40.65257507153424,37.97698692147723,2.1483327023282053,0.3654998270808757,0.6714066882747638,46.41905142012707,65.47723874404544,14.486853451400997,13.996739115364646,1.0,46.0,0.0217391299621928,-0.7844649268464435,-0.7249132172831401,0.5833333333333334
160,43.72806218843816,46.82704929502054,0.8954682020794865,0.4428490684460348,0.9004520147129681,53.78931022738889,76.68610231564537,15.927604488670864,14.850470984668547,2.0,42.0,0.0476190464852608,-0.7808933910154114,-0.7046036469115108,0.0
161,59.14855433120091,59.87987488989714,2.089655967978904,0.8787387585544515,1.4991613581941747,64.21077526738947,80.05235366712917,20.697043231382104,18.80032797746997,32.0,39.0,0.8205127994740309,-0.6275784872554685,-0.4778607937397633,0.0
162,53.49868821065376,51.450399015494,3.404270384279781,0.7022736282422439,1.399377795745539,65.73170566226959,80.00981771913173,20.680975360197788,18.994512674517907,34.0,40.0,0.8499999787500006,-0.6446307001449166,-0.4930487852206204,0.0
163,62.46585297945987,61.14309020013269,0.9121112423386946,0.943173537437,0.9521403298726282,78.46678430207805,81.0353445817031,21.58444415575669,18.67195589161799,32.0,26.0,1.2307691834319543,-0.4996508002554596,-0.3270564859218567,0.0
164,62.5647917928807,67.09928586190752,1.2499041152092707,0.9824685171350734,0.4486747618851868,76.25085255110334,85.00536872061264,16.944254184007185,15.063858888085171,31.0,33.0,0.9393939109274572,-0.5306600192653496,-0.3504480090286374,0.0
165,63.7715223340138,62.14583364004986,1.4644062272066878,0.6457995102633467,0.7074034663233362,90.38119571794212,90.46615988269012,21.27765410043284,17.58436512267248,28.0,38.0,0.7368420858725767,-0.4423679342371169,-0.2784435926399841,0.0
166,44.0592566533504,41.518129958313736,2.776730682198844,0.5614042900872183,0.7459053387132982,98.69663656843548,99.31849518095218,21.38494860552714,17.757589957697558,38.0,37.0,1.0270269992695409,-0.4318450034516967,-0.2699576612914649,0.0
167,43.50810997015131,46.02821194464141,2.1798702494324678,0.8771789208295951,0.5316833060689475,95.34384376774064,102.59253095865154,16.60781360784224,14.074289549545693,36.0,37.0,0.9729729466764068,-0.4763743455607268,-0.2731730863152081,0.0
168,71.54403357654239,81.22239261014393,1.7317620432622494,0.8297899229430132,0.853417218412941,60.84262270759827,86.3342706512942,15.718621261379598,13.644811188000524,27.0,29.0,0.9310344506539844,-0.690568731643373,-0.4804643354929246,0.0
169,67.80108108891895,83.79521543873165,1.5897418620084067,0.9834618176265042,1.3269173053500665,56.62599034909845,87.27698276808124,14.904116064834737,12.387989824070914,29.0,29.0,0.9999999655172426,-0.7191735428303048,-0.5129032567390774,0.0
170,82.13573045810757,101.82572363353025,3.330414052303817,1.101669672494664,1.0772580200367403,55.290124579963816,85.91900042540406,14.828201893623692,11.523990073023104,26.0,30.0,0.8666666377777787,-0.6829460289733115,-0.3522004155215856,0.0
171,56.00626154776819,56.031507818287736,1.5902004708910595,1.167158348634197,1.1523601781061816,71.71685908063597,86.07062604061846,20.18352501791572,17.354632436296182,36.0,36.0,0.999999972222223,-0.6009667938579586,-0.380137508736006,0.0
172,49.400539412139295,52.08742585575666,2.424870125000276,1.0875832200503337,0.9591867538628622,79.35581904266601,93.02257413114998,21.07542361795914,16.80754854588209,31.0,31.0,0.9999999677419364,-0.5824828207086906,-0.3515437567988316,0.0
173,64.82461553724318,74.300874418314,2.4198577655182985,0.8959169100463752,1.0764957392568024,46.52738835306074,72.86110048089066,10.944299623217306,10.293628156857515,3.0,28.0,0.1071428533163266,-0.6894512824543603,-0.4011846544522994,0.4722222222222222
174,62.171533596444846,73.881776946676,1.7795799695297725,0.856432892840155,0.4017120760631069,57.21049560283343,84.12157628911783,12.922590382707218,11.808076088760595,55.0,29.0,1.8965516587395976,-0.7024232618693738,-0.3326266296550729,0.0
175,59.10939972312917,59.18986826133393,2.552376267799769,1.1768962893351522,1.0346535500106622,56.29975928182348,61.83468345243844,19.59968806643297,18.844319004396283,60.0,29.0,2.068965445897743,-0.5892302372758503,-0.3773110892254996,0.3888888888888889
176,65.42334411345787,62.83386796155608,2.74572911964473,1.2311564442139833,0.9537539719564124,56.18770562745186,61.24697977761711,20.75900676040661,19.359932016210045,3.0,29.0,0.1034482722948871,-0.6166678231175357,-0.3936218247457538,0.4444444444444444
177,35.951093386760604,42.76528637777745,1.0261899730366837,0.6748327708425506,0.8292654125560323,61.1149613169742,94.69069636547376,10.908460341841412,8.548569889974472,48.0,42.0,1.1428571156462592,-0.7497484954490938,-0.5490955673219947,0.0
178,54.80564983060656,61.85983886368132,1.69750707914191,0.6920333665339691,0.969363135708887,64.912880920714,69.20511221321651,24.7509170286056,22.354820145600097,51.0,26.0,1.9615383860946771,-0.4658554153202993,-0.2593623410826354,0.0833333333333333
179,51.71111756832178,49.54689151587684,2.914943067052044,1.1593390644595571,0.8189860713520617,84.95006746949315,78.53394441958545,28.228926900899705,25.50509333870127,3.0,29.0,0.1034482722948871,-0.4418604167884833,-0.1816475780740959,0.0
180,29.318707394600168,34.550115339286265,0.3776408428836479,0.9430544061263104,1.259038620163312,98.6166416798003,109.1200719219548,15.5472390987276,14.315570691093551,3.0,41.0,0.0731707299226651,-0.5462366926422767,-0.3472879548372355,0.0
181,25.73657764278255,37.84267406315962,0.6543650869116742,0.7212011115774134,0.9277592875956948,99.58237428490486,128.58086833682307,8.81317731088847,7.86285294350037,2.0,29.0,0.0689655148632581,-0.5331187612659257,-0.3611835499049399,0.0
182,59.22340726148313,61.459497142839766,3.7016211956063914,1.2029313028899438,0.9810430207722266,53.00085431707448,73.08576086286486,12.970069647596032,11.683288859948007,39.0,29.0,1.344827539833533,-0.7296574548491054,-0.4216523246870846,0.3333333333333333
183,61.78031986956239,65.92331450492208,4.977501328318308,0.9986698070631278,1.550862209530229,56.25708922692775,77.79619985674242,11.269102004655911,10.398835012199156,50.0,29.0,1.7241378715814526,-0.7333082121806376,-0.3799504640346948,0.1944444444444444
184,65.8400916374548,70.25343049869363,4.275341149843226,0.8589916829059808,1.0200094439383187,52.15832752066026,73.55523366735707,11.245856336745168,9.445762508127247,43.0,30.0,1.4333332855555572,-0.7062816937357147,-0.359383248256346,0.4444444444444444
185,53.5072899447234,60.24605876461756,3.640161103867273,1.2818930302703186,0.8743312266572505,80.28181781787087,75.78019635968488,29.944147847785967,27.45080306482393,54.0,29.0,1.8620689013079688,-0.4519652104401931,-0.1170732685279008,0.0
186,54.924157358385656,57.06023358695364,2.50265440897702,0.9622126874831738,1.1279096024446085,78.05234139751241,74.72122520794395,31.185407077843923,27.30196109535769,58.0,30.0,1.933333268888891,-0.4759837611894052,-0.182582446450973,0.0
187,74.99907145958973,86.9188476965034,0.9495702203084114,0.7975115555885598,1.0833454684335413,43.054092488920325,72.09113705253937,11.856534667390305,9.734360290681655,36.0,26.0,1.3846153313609488,-0.6521540651452808,-0.4020916489206523,0.2777777777777778
188,85.61401003624903,98.42051418933384,1.1818047216948888,0.6386007002797103,0.8535924849003652,41.6511005006412,70.10943017909787,11.515993445726666,8.661857144039676,29.0,26.0,1.1153845724852087,-0.643547205337197,-0.3845334726860358,0.2777777777777778
189,84.91796882206025,80.58358343286756,3.189203386414168,1.272803489600341,1.293976020140602,47.83358565451613,62.3867414024118,19.132468755655367,14.96829402364702,32.0,26.0,1.2307691834319543,-0.564137923500613,-0.337519419716072,0.25
190,56.157847273519465,60.76836216445866,1.788220010528788,0.4549361269807196,0.3925492001109022,42.541796006449566,72.2828771557315,12.2659579733439,10.205928323206845,38.0,31.0,1.2258064120707608,-0.7181805798728441,-0.5320917736819225,0.3055555555555556
191,63.19503527155827,58.51656635332312,0.971176135216985,1.2023265541873511,0.9304281535249947,47.96777859483422,61.39639979559139,16.609465788310686,15.507998671062344,40.0,33.0,1.2121211753902674,-0.559303202031101,-0.4162035572454255,0.3888888888888889
192,75.19172408898864,75.00005558346409,1.9484566157985024,1.0052410037669033,1.217872835616134,48.00498545043989,60.17781612309879,18.450111094290275,15.646713828676118,37.0,29.0,1.275862024970275,-0.5533378610122327,-0.3261550268613112,0.3333333333333333
193,48.01328548441949,48.60598734310479,1.712384174241273,0.6266748232072383,1.3439250355584766,58.25310876200615,64.78473808022757,24.19324298091892,21.041851590666266,42.0,29.0,1.4482758121284205,-0.5767622944225671,-0.4211194082678786,0.3888888888888889
194,35.03726606245536,38.824268742961024,3.426200013844784,0.6281273100667919,0.8212108719777815,65.27865138596984,73.1375521672741,25.288787517242785,22.769170632344768,2.0,33.0,0.0606060587695133,-0.5909942901096537,-0.4543375634897692,0.0
195,40.06735011869475,44.58274294173431,1.4200967541504603,0.6299646761574186,1.2086793038179622,55.9509315809795,65.68512555208935,22.208079576991004,19.02076795654311,44.0,29.0,1.5172413269916782,-0.5727239900930609,-0.4387081430648045,0.4722222222222222
196,50.50365548800509,53.61619603674127,2.010151745453582,1.2130742154100098,0.573973477373478,62.19304578461468,71.59303016044282,21.832480540920173,19.30971358109855,45.0,27.0,1.666666604938274,-0.5171385863110548,-0.3411902097945775,0.0555555555555555
197,56.440373796518855,68.79784723999565,1.3649328517716668,0.8262641797125636,1.1848439340314352,63.3719861276138,66.64948039601981,26.60752193881622,23.638774163425595,39.0,27.0,1.444444390946504,-0.4772376216682377,-0.2994824337043864,0.1111111111111111
198,42.39571177971549,56.65454094723857,2.043334563163616,0.9325901614339188,1.8543470594871123,51.659371118450494,91.07838016252828,10.057023574956066,8.498690078566593,40.0,49.0,0.8163265139525202,-0.7893561325483315,-0.6662806646171586,0.0
199,39.01098244273588,50.92389574053751,2.574914501835297,1.3233226843411978,2.4393921615142604,50.69138632861084,85.48170496851856,11.732945666493425,8.969727791849133,46.0,48.0,0.958333313368056,-0.7626183056298664,-0.6097354097684173,0.0
200,35.821556190730306,61.29218945132929,2.2220449234859867,1.5857970531193346,0.8132409520760858,87.25708168425238,127.16673064297416,6.958473164295432,5.5237784434652895,30.0,2.0,14.99999250000375,-0.6197497445591839,-0.3052424381037739,0.0
201,42.3938856025149,40.006898264569145,2.343936477637249,0.9167435750530946,0.7902666174998744,69.92309969365475,99.91309762996298,13.624341587021476,11.24895426204533,45.0,37.0,1.2162161833455087,-0.7571503920789258,-0.5989872239459689,0.0
202,36.964621121998135,50.08472623373129,1.6079111667268224,1.5189410114405628,0.928482491618642,88.58108299386586,121.06009950169332,9.61169821620678,7.012778016076486,34.0,31.0,1.0967741581685757,-0.6049929074136293,-0.3750175230700199,0.0
203,49.67404143314755,62.60658420988585,2.6643890670911548,0.8712153258368658,1.3482840346800746,62.93128241104999,84.28552542649513,21.48805054942459,17.48773962134574,41.0,30.0,1.3666666211111125,-0.6410338317702863,-0.2964762875239328,0.0
204,48.84004498006374,53.89472322571106,1.935483643235397,0.7568692738131947,0.736012851616093,64.3198659342938,81.7183819912596,19.15716188654469,16.78741701246529,52.0,33.0,1.5757575280073477,-0.6306292311633606,-0.3817371040396594,0.0
205,50.58960368148016,50.46658081197597,4.747581844029783,0.9470399998147816,0.6005097939497428,75.60369547565082,83.75065232759519,23.502103514159604,20.624496147285807,42.0,26.0,1.6153845532544402,-0.5768417708364886,-0.2993728093191439,0.0
206,42.15258567325681,46.86772447749597,3.674877776822747,1.1934053035812289,0.9448935537180384,81.32193322487409,95.18550997761746,22.553620867281488,19.624646117554786,53.0,29.0,1.82758614387634,-0.591669925385674,-0.3055632744553417,0.0
207,44.54111660715651,46.25417133627147,3.577462275396979,1.1163892990065662,0.6014847646151341,82.09533180377986,92.3705603408691,23.289296365981524,19.7809977870677,39.0,26.0,1.4999999423076944,-0.5567821288842755,-0.2805326489990911,0.0
208,24.739281177461265,30.088226874136893,1.0392233148839525,0.8838965107345627,0.9214262886531136,102.21183846646736,117.54249560947709,12.240861418905627,11.364906147201784,60.0,49.0,1.2244897709287803,-0.5344692228323721,-0.3458717752128512,0.0
209,29.797071152276544,33.80273341510933,1.076608655051713,0.7974378741833282,0.7731091300850285,93.3990332597278,108.27101274805952,12.711512682715856,11.604973230984337,57.0,46.0,1.2391304078449912,-0.5652772529537109,-0.3752427046967991,0.0
210,40.68351731153607,31.211675110229063,1.603838873702658,0.9742124300294992,1.468009584202958,120.38194271889148,127.99405621210772,11.967587352791332,8.587424526979248,3.0,20.0,0.1499999925000003,-0.3536314665292542,-0.213040654552256,0.0
211,19.948589460316555,20.66076547572078,1.0740682391344294,0.5570607087526137,1.014384960514116,123.06962449694576,129.7478148210779,13.525383680277276,12.037848411152344,60.0,44.0,1.3636363326446288,-0.373592548693562,-0.2355507670319745,0.0
212,13.685621450422673,18.444482657097453,0.8333429070653373,0.8224277689799275,0.5984788733809376,124.67875485205546,135.74682159649754,10.437211088253976,9.993258762311411,3.0,39.0,0.0769230749506904,-0.3882597765185087,-0.2507280822258102,0.0
213,75.89235481847231,77.95561030212018,0.965699768389532,0.8781804012749703,2.007213730152019,74.4017241418721,84.26987520269972,22.26417669643339,17.371060353201685,30.0,22.0,1.3636363016528954,-0.5222679077679978,-0.2229523181561017,0.0
214,69.2586691325697,76.54884417751991,3.979775140300914,0.8904048236976473,1.5526053677519966,68.74194340773597,83.9107532845113,18.490688130967524,16.01112359252392,38.0,32.0,1.1874999628906262,-0.5924891956284664,-0.3169861028766383,0.0
215,67.01478810193484,70.66579651495334,0.5500369638188729,0.9626179717840722,1.644432860118312,75.08788859877154,85.04515616600773,21.824234420653667,18.077641843297425,33.0,27.0,1.222222176954734,-0.5450516180132243,-0.2816939679905723,0.0
216,67.88919794654132,62.24663223690463,0.8232816717817505,0.924282643040798,0.6132966320507155,99.98623235743916,91.62145153306297,29.324408179529247,22.73426450831098,30.0,24.0,1.2499999479166688,-0.3307581226401033,-0.1196574162290671,0.0
217,63.96848675330644,65.8665710709967,1.8869342236471855,0.8498064933282385,1.351334008402398,83.91077624702682,87.9588695150503,23.90140987196577,21.041401174695576,31.0,35.0,0.885714260408164,-0.4489874978107616,-0.2611217749251989,0.0
218,60.50963580014738,56.75779359484861,2.158196420699078,0.9121535064124996,0.7365176979596864,98.48492062340604,92.89170706223892,27.525274146879678,21.87031767116546,35.0,25.0,1.3999999440000022,-0.3361101293595154,-0.1436473717689415,0.0
219,19.407570737369824,18.44128355625336,1.350052048669839,1.2178490261581945,1.2381080919772196,58.50173128226037,82.00012990248925,11.020954288944369,8.60078986592194,60.0,48.0,1.2499999739583338,-0.8817637327143042,-0.8129353882360182,0.2222222222222222
220,28.76554145337201,29.95476227920953,2.011382983423053,0.625585289765044,1.209628399567125,56.59656719534404,79.43457561211918,11.954245891405382,9.814503957916806,60.0,49.0,1.2244897709287803,-0.8526256483661142,-0.7700187047673122,0.5555555555555556
221,25.642705035784417,25.835663465459703,2.589699363750659,0.6694094416905997,1.181854775290334,54.54153671705362,77.57941047391914,12.10382541140939,10.546498113707084,58.0,39.0,1.487179449046681,-0.8335437084036929,-0.7385411479891706,0.3888888888888889
222,31.724260749928675,39.33468543569472,1.852322119331812,0.6374561516770471,1.0562481609862973,75.5244046804865,88.17236562473815,19.06578144909552,17.984150234536376,60.0,45.0,1.3333333037037045,-0.5819628051015184,-0.3938115303647995,0.0
223,30.74440825554207,31.570517624080157,1.4537581485158655,0.5771580608824777,1.2937655588842043,83.44738658031694,95.8245437237225,16.55558670582071,15.464681018714792,52.0,1.0,51.999948000052,-0.5523514522734352,-0.3818999385436909,0.0
224,37.63788426610732,44.90971354035004,1.5656311941714354,1.040399901581793,0.9947503741422862,82.10292245441839,92.50753997755967,18.894325955124444,16.942162136144198,57.0,38.0,1.499999960526317,-0.5133523508356858,-0.2779104918150811,0.0
225,56.063143951243816,61.021422277746254,0.8258824859137837,0.914322316098832,0.834879603497106,54.18569826923924,74.09994356478616,15.591281044048475,13.792694255318656,40.0,30.0,1.3333332888888902,-0.6753625479347285,-0.4201812770856068,0.1944444444444444
226,60.185468167651024,60.84154395217722,1.8317166806584575,0.860102725721405,1.1138513662793763,54.59924581287241,73.89634127538734,17.114032719958715,14.52234989252876,37.0,29.0,1.275862024970275,-0.6859862952244541,-0.417454726829589,0.1111111111111111
227,64.23456839862989,68.32379248642363,1.762736981326223,0.9758815177470512,0.5935245889859789,59.85558752078811,74.79665195953119,17.481082841743067,15.34062885472795,39.0,29.0,1.344827539833533,-0.615874627321812,-0.2694556602550063,0.0
228,75.34522399641762,78.16480182189301,2.3188818631880976,0.5793256845432243,1.245280187795126,66.28600122236708,73.2632161862405,20.92497093137715,17.666037426620203,34.0,23.0,1.4782608052930084,-0.5529841292288892,-0.1692198766895879,0.0
229,73.50156379485642,72.82672303771615,1.6581560161186326,0.5458193062387093,1.0072458478776956,66.12681797600011,73.34567440892118,20.620813987974987,17.385958244540028,37.0,24.0,1.541666602430558,-0.5801766572349809,-0.2141470639193801,0.0
230,71.0963544021208,74.7820522233518,2.3291920789214133,0.6875155606030017,1.3135052483994238,67.84943089768726,73.40081488804151,21.627762435358303,18.97985108183382,42.0,24.0,1.7499999270833364,-0.5573557618128642,-0.1712866669533446,0.0
231,56.62415676368624,74.48950565710754,2.465829387807495,0.8095277129844257,1.597969412190824,79.22738857487684,111.88680896677778,13.84548393494002,9.13874324351915,27.0,25.0,1.0799999568000016,-0.694093036187503,-0.408217304800565,0.0
232,16.300959050192375,34.41841725550725,1.312805750418729,1.159300143149565,1.0310103296785618,112.5457075832236,149.8876119016031,0.7332529910534261,0.2849033586595075,43.0,28.0,1.5357142308673488,-0.5718867221224568,-0.2537096056577541,0.0
233,34.9796850448909,51.09520946094422,3.159605165202509,0.9219851158904316,1.4260188741273214,85.23852147038023,122.69911847071036,9.426378760818867,6.030181468347781,36.0,25.0,1.4399999424000025,-0.6614909771928847,-0.4466223953928216,0.0
234,17.31619563021485,34.51246210379966,2.391619656206209,0.8230186115595716,0.4577965263346037,111.72320143322295,150.89602671311997,0.7310270933027007,0.3758595980235725,30.0,2.0,14.99999250000375,-0.5930948353821139,-0.440748206317741,0.0
235,19.207964339380737,28.089509806412693,2.251424774205822,0.6444700765998502,0.3554007842304776,109.8469970390695,145.00050415978671,3.4429174001952645,1.5968158915480284,37.0,31.0,1.1935483485952143,-0.5901981215329329,-0.5181426558928549,0.0
236,17.020493601252582,29.99086736094401,1.2424984241593413,1.0429784373418631,1.0214061707577415,124.99838368163684,155.95977740751258,1.5093171284715117,0.5309395874842612,39.0,23.0,1.695652100189039,-0.450027452826443,-0.1978276167989109,0.0
